quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
1271,,lapicidata_lapicidata-wordpress-com-2018-05-16-benevento-bn-chiesa-di-s_01,image,Benevento (BN) – Chiesa di Santa Maria della Verità,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2018/05/lapide.jpg?w=300,"Benevento (BN) – Chiesa di Santa Maria della Verità Piazza Caio Ponzio Telesino Terremoto/i di riferimento: 5 giugno 1688, 14 marzo 1702 Testo: A[lpha] Chr[istus] O[mega] / Templum parochiale / olim s[ancto] Iacobo sacru…",,,,Fotografia: archivio degli autori. | Post: https://lapicidata.wordpress.com/2018/05/16/benevento-bn-chiesa-di-santa-maria-della-verita/,"Benevento (BN) – Chiesa di Santa Maria della Verità
Piazza Caio Ponzio Telesino
Terremoto/i di riferimento:
5 giugno 1688,
14 marzo 1702
Testo:
A[lpha] Chr[istus] O[mega] / Templum parochiale / olim s[ancto] Iacobo sacrum / mox Mariae Virgini dicatum sub tit[ulo] Veritatis / bis terraemotibus dirutum / Franciscus M[aria] Banditius Ariminensis / S[anctae] R[omanae] E[cclesiae] card[inalis] et archiep[iscopus] Beneventanus / ne parochialis curae munera / ecclesiae cathedralis in qua ab annis LXXIX / temporarie peragebantur / statos ritus perturbarent / a fundamentis sua impensa excitandum / prope vetus amphiteatrum / expiata loci superstitione / cum omni ornamento curavit / idemque dedicavit / anno a Christo nato MDCCLXXXII / Dominica II post Pascha. //
Trad.:
Cristo principio [e] fine. Francesco Maria Banditi riminese, cardinale di Santa Romana Chiesa e arcivescovo di Benevento ha stabilito di ricostruire la chiesa parrocchiale un tempo dedicata a san Giacomo e oggi a Maria Vergine sotto il titolo della Verità, e devastata per due volte dai terremoti, per porre fine alla perturbazione della liturgia derivante dal fatto che per 79 anni le sue funzioni parrocchiali sono state svolte – a titolo temporaneo – nella chiesa cattedrale, e l’ha costruita dalle fondamenta a proprie spese presso l’antico anfiteatro, esorcizzando così la superstizione che aleggiava sul sito, l’ha decorata con ogni cura e consacrata la seconda domenica dopo Pasqua dell’anno 1782 dalla nascita di Cristo.
Bib.:
Note: La chiesa di Santa Maria della Verità fu costruita per ordine del cardinal Banditi, arcivescovo di Benevento dal 1775 al 1796. I due terremoti ricordati nell’epigrafe sono le sequenze sismiche colpirono il Sannio e l’Irpinia nel 1688 e nel 1702 (eventi maggiori il
5 giugno 1688 e il 14 marzo 1702). La “superstizione che aleggiava sul sito” allude alla leggenda della
Zucculara
, fantasma che si aggirava nei dintorni del teatro romano di Benevento manifestandosi solo attraverso il rumore degli zoccoli calzati da una persona zoppa, dal passo irregolare.
Fotografia: archivio degli autori.",,,
24751,,lapicidata_lapicidata-wordpress-com-2018-04-03-laquila-aq-basilica-di-s_01,image,L’Aquila (AQ) – Basilica di Santa Maria di Collemaggio,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2018/04/cam018681.jpg?w=300,L’Aquila (AQ) – Basilica di Santa Maria di Collemaggio Commemorazione di restauro Terremoto/i di riferimento: 13 gennaio 1915 Testo: La R[egia] Sovrintendenza ai monumenti del Lazio / e degli Abruzzi ricostruì nell’anno …,,,,Post: https://lapicidata.wordpress.com/2018/04/03/laquila-aq-basilica-di-santa-maria-di-collemaggio/,"L’Aquila (AQ) – Basilica di Santa Maria di Collemaggio
Commemorazione di restauro
Terremoto/i di riferimento:
13 gennaio 1915
Testo:
La R[egia] Sovrintendenza ai monumenti del Lazio / e degli Abruzzi ricostruì nell’anno MCMXX la / parte superiore
della
facciata di questa chiesa / di S.[anta] Maria di Collemaggio danneggiata dal terremoto del XIII gennaio MCMXV //
Traduzione: –
Note: –
Fotografie: archivio degli autori",,,
24751,,lapicidata_lapicidata-wordpress-com-2018-04-03-laquila-aq-basilica-di-s_02,image,L’Aquila (AQ) – Basilica di Santa Maria di Collemaggio (2),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2018/04/collemaggio_1915.png?w=259,L’Aquila (AQ) – Basilica di Santa Maria di Collemaggio Commemorazione di restauro Terremoto/i di riferimento: 13 gennaio 1915 Testo: La R[egia] Sovrintendenza ai monumenti del Lazio / e degli Abruzzi ricostruì nell’anno …,,,,Post: https://lapicidata.wordpress.com/2018/04/03/laquila-aq-basilica-di-santa-maria-di-collemaggio/,"L’Aquila (AQ) – Basilica di Santa Maria di Collemaggio
Commemorazione di restauro
Terremoto/i di riferimento:
13 gennaio 1915
Testo:
La R[egia] Sovrintendenza ai monumenti del Lazio / e degli Abruzzi ricostruì nell’anno MCMXX la / parte superiore
della
facciata di questa chiesa / di S.[anta] Maria di Collemaggio danneggiata dal terremoto del XIII gennaio MCMXV //
Traduzione: –
Note: –
Fotografie: archivio degli autori",,,
2700,,lapicidata_lapicidata-wordpress-com-2018-03-28-p4fddm-ng_01,image,Tresilico (RC) – chiesa parrocchiale (non più esistente),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2018/03/lapide_documentaria_vescovo_tommasini1.jpg?w=300,"Tresilico (frazione di Oppido Mamertina, RC) – chiesa parrocchiale (non più esistente) Commemorazione di ricostruzione Terremoto/i di riferimento: 5 febbraio 1783 Testo: Templum hoc /motibus terræ solo æquatum / nonis Fe…",,,,Post: https://lapicidata.wordpress.com/2018/03/28/p4fddm-ng/,"Tresilico (frazione di Oppido Mamertina, RC) – chiesa parrocchiale (non più esistente)
Commemorazione di ricostruzione
Terremoto/i di riferimento:
5 febbraio 1783
Testo:
Templum hoc /motibus terræ solo æquatum / nonis Februariis anni 1783 / ill[ustrissi]mus et reve[rendissi]mus dominus / d[ominus] Alexander Thomassinus / meritissimus Oppiden[sis] ep[iscop]us / reædificari jussit MDCCXCVII / curante Dom[ini]co Schiava archip[resbyte]ro. //
Traduzione:
L’illustrissimo e reverendissimo signore Don Alessandro Tommasini, degnissimo vescovo di Oppido, ha dato ordine di ricostruire nel 1797 questa chiesa, che era stata rasa al suolo dai terremoti il 5 febbraio 1783, a cura dell’arciprete Domenico Schiava.
Bib.:
CEI, (2018).
Le chiese delle diocesi italiane
,
Ufficio Nazionale per i beni culturali ecclesiastici e l’edilizia di culto e Servizio Informatico della Conferenza Episcopale Italiana.
Lapide documentaria del vescovo Alessandro Tommasini
, Museo diocesano di Oppido-Palmi.
Locati M., Camassi R., Rovida A., Ercolani E., Bernardini F., Castelli V., Caracciolo C.H., Tertulliani A., Rossi A., Azzaro R., D’Amico S., Conte S., Rocchetti E., (2016).
DBMI15, the 2015 version of the Italian Macroseismic Database
. Istituto Nazionale di Geofisica e Vulcanologia.
Note: Traduzione dei curatori.
Il Database macrosismico italiano 2015 assegna a Tresilico, in occasione del terremoto del 5 febbraio 1783, un’intensità pari al grado XI MCS.
La chiesa parrocchiale ricostruita dal vescovo Tommasini non esiste più: fu distrutta dal terremoto del
28 dicembre 1908
e sostituita da una nuova chiesa edificata nel secondo ventennio del Novecento.
La lapide è oggi conservata presso il Museo diocesano di Oppido-Palmi,
Ringraziamo l’Ing. Paolo Martino, direttore del Museo diocesano di Oppido e Palmi, per averci consentito di riprodurre l’immagine.",,,
8443,,lapicidata_lapicidata-wordpress-com-2017-11-09-matera-mt-palazzo-dellan_01,image,Matera (MT) – Palazzo dell’Annunziata (lato Via Roma),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/11/matera.png?w=300,Matera (MT) – Palazzo dell’Annunziata (lato Via Roma) Commemorazione di terremoto Terremoto/i di riferimento: 16 dicembre 1857 Testo: Matera grata nel centenario del terremoto 1857 // Traduzione: – Bib.: – Nota: la targa…,,,,Post: https://lapicidata.wordpress.com/2017/11/09/matera-mt-palazzo-dellannunziata-lato-via-roma/,"Matera (MT) – Palazzo dell’Annunziata (lato Via Roma)
Commemorazione di terremoto
Terremoto/i di riferimento:
16 dicembre 1857
Testo:
Matera grata nel centenario del terremoto 1857 //
Traduzione: –
Bib.: –
Nota: la targa in ceramica rappresenta la Madonna della Bruna (patrona principale di Matera) con sant’Eustachio (patrono secondario della città) e san Vito. Si tratta dei “tre santi” le cui immagini erano contenute in un’edicola votiva posta nelle vicinanze e da cui prendeva nome la “Porta dei tre santi”. La porta e l’edicola furono demolite all’inizio del Novecento per far posto alla nuova Via Roma.
Ringraziamo Carlo Alberto Neri per averci permesso di riprodurre l’immagine.
Fotografia di Carlo Alberto Neri.",,,
30094,,lapicidata_lapicidata-wordpress-com-2017-10-30-sen-an-pavesc_01,image,Senigallia (AN) – Vescovado,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/09/1930_senigallia.jpg?w=300,Senigallia (AN) – Vescovado . Commemorazione di restauro. Terremoto/i di riferimento: 30 ottobre 1930. Testo: Aedes pontificales terraemotu fractas / restituit ornatiores / Pius XI pont.[ifex] max.[imus] / a.[nno] D.[omi…,,,,Fotografia: Learco Perini. | Post: https://lapicidata.wordpress.com/2017/10/30/sen-an-pavesc/,"Senigallia (AN) – Vescovado
.
Commemorazione di restauro.
Terremoto/i di riferimento:
30 ottobre 1930.
Testo:
Aedes pontificales terraemotu fractas / restituit ornatiores / Pius XI pont.[ifex] max.[imus] / a.[nno] D.[omini] MCMXXXI sacri principatus X.//
Traduzione:
Papa Pio XI, nel 1931 – anno decimo del suo pontificato – ha restaurato e abbellito il palazzo vescovile già danneggiato dal terremoto.
Note: ringraziamo Giuseppe Santoni e Learco Perini per la segnalazione e il permesso di riprodurre le immagini.
Fotografia: Learco Perini.",,,
30094,,lapicidata_lapicidata-wordpress-com-2017-10-30-sen-an-pavesc_02,image,Senigallia (AN) – Vescovado (2),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/09/p1380359-21.jpg?w=200,Senigallia (AN) – Vescovado . Commemorazione di restauro. Terremoto/i di riferimento: 30 ottobre 1930. Testo: Aedes pontificales terraemotu fractas / restituit ornatiores / Pius XI pont.[ifex] max.[imus] / a.[nno] D.[omi…,,,,Fotografia: Learco Perini. | Post: https://lapicidata.wordpress.com/2017/10/30/sen-an-pavesc/,"Senigallia (AN) – Vescovado
.
Commemorazione di restauro.
Terremoto/i di riferimento:
30 ottobre 1930.
Testo:
Aedes pontificales terraemotu fractas / restituit ornatiores / Pius XI pont.[ifex] max.[imus] / a.[nno] D.[omini] MCMXXXI sacri principatus X.//
Traduzione:
Papa Pio XI, nel 1931 – anno decimo del suo pontificato – ha restaurato e abbellito il palazzo vescovile già danneggiato dal terremoto.
Note: ringraziamo Giuseppe Santoni e Learco Perini per la segnalazione e il permesso di riprodurre le immagini.
Fotografia: Learco Perini.",,,
11949,,lapicidata_lapicidata-wordpress-com-2017-08-23-lacco-rizzoli_01,image,Lacco Ameno (NA) – Corso Angelo Rizzoli,,Lapicidata,https://i0.wp.com/vulcan.fis.uniroma3.it/italia/campania/ischia/figure-storia/lap.JPG,Lacco Ameno (NA) – Corso Angelo Rizzoli Commemorazione di visita regale. Terremoto/i di riferimento: 28 luglio 1883 Testo: Umberto I° [sic] di Savoia / re d’Italia / principe valoroso benefico pietoso / accorreva su ques…,,,,Post: https://lapicidata.wordpress.com/2017/08/23/lacco-rizzoli/,"Lacco Ameno (NA) – Corso Angelo Rizzoli
Commemorazione di visita regale.
Terremoto/i di riferimento:
28 luglio 1883
Testo:
Umberto I° [sic] di Savoia / re d’Italia / principe valoroso benefico pietoso / accorreva su questi lidi / a sollevare le vittime / della terribile concussione tellurica / che il XXVIII luglio MDCCCLXXXIII / la distruzione e la morte / nell’isola disseminava. / Perché fosse ai posteri tramandato / l’atto generoso del sovrano / che la virtù ereditò / dell’illustre stirpe sabauda / questa lapide decretava / il Municipio riconoscente.//
Traduzione: –
Bib.:
La Rassegna d’Ischia
, n. 4, dicembre 1983.
Nota: la visita regale in una rivista francese dell’epoca.",,,
11949,,lapicidata_lapicidata-wordpress-com-2017-08-23-lacco-rizzoli_02,image,Lacco Ameno (NA) – Corso Angelo Rizzoli (2),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/08/visitaumbertoi_1.png?w=300,Lacco Ameno (NA) – Corso Angelo Rizzoli Commemorazione di visita regale. Terremoto/i di riferimento: 28 luglio 1883 Testo: Umberto I° [sic] di Savoia / re d’Italia / principe valoroso benefico pietoso / accorreva su ques…,,,,Post: https://lapicidata.wordpress.com/2017/08/23/lacco-rizzoli/,"Lacco Ameno (NA) – Corso Angelo Rizzoli
Commemorazione di visita regale.
Terremoto/i di riferimento:
28 luglio 1883
Testo:
Umberto I° [sic] di Savoia / re d’Italia / principe valoroso benefico pietoso / accorreva su questi lidi / a sollevare le vittime / della terribile concussione tellurica / che il XXVIII luglio MDCCCLXXXIII / la distruzione e la morte / nell’isola disseminava. / Perché fosse ai posteri tramandato / l’atto generoso del sovrano / che la virtù ereditò / dell’illustre stirpe sabauda / questa lapide decretava / il Municipio riconoscente.//
Traduzione: –
Bib.:
La Rassegna d’Ischia
, n. 4, dicembre 1983.
Nota: la visita regale in una rivista francese dell’epoca.",,,
905,,lapicidata_lapicidata-wordpress-com-2017-06-05-argenta-fe_01,image,Argenta (FE) – Chiesa di San Nicolò (distrutta),,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/06/senza-titolo.png?w=300,"Argenta (FE) – Chiesa di San Nicolò (distrutta) Terremoto/i di riferimento: 19 marzo 1624 Testo: D[eo] O[ptimo] M[aximo] & Divo Joseph, ob cujus supernam opem sedato horribili terraemotu die XIX Martii MDCXXIX [sic] cont…",,,,Post: https://lapicidata.wordpress.com/2017/06/05/argenta_fe/,"Argenta (FE) – Chiesa di San Nicolò (distrutta)
Terremoto/i di riferimento:
19 marzo 1624
Testo:
D[eo] O[ptimo] M[aximo] & Divo Joseph, ob cujus supernam opem sedato horribili terraemotu die XIX Martii MDCXXIX
[sic]
contremiscens clerus, populusque Argentae, quot annis ex voto decrevit ad Deiparam Cellettae in eiusdem Divi Joseph festo processionaliter pergere, & ibi sacrum solemniter decantare, ac postridie processionem repetere: quod ut posteris viveret, huic perenni lapidi tradidere consules die XII Maii MDCLXIX //
Traduzione:
A Dio onnipotente e a san Giuseppe, per la cui celeste intercessione si placò l’orribile terremoto del giorno 19 marzo 1629 [in realtà nel 1624], il tremante clero e popolo di Argenta stabilì per voto di andare in processione tutti gli anni al santuario della Madonna della Celletta nel giorno della festa del medesimo san Giuseppe, per celebrarvi solennemente una messa cantata e poi tornare indietro in processione. Perché ciò resti noto ai posteri i consoli hanno ordinato di porre questa pietra perenne, il 12 maggio 1669.
Bib.: F. L. Bertoldi, s.d. (1761?).
Storia della miracolosa immagine di Santa Maria ovvero della Madonna della Celletta nella terra d’Argenta data alle stampe da Francesco Leopoldo Bertoldi sacerdote argentano
, Faenza, 150 pp.
Note: l’epigrafe si trovava nella chiesa di San Nicolò ad Argenta, distrutta da un bombardamento durante la seconda guerra mondiale. Il testo è riportato a p. 53 di Bertoldi (1761?).",,,
15327,,lapicidata_lapicidata-wordpress-com-2017-06-01-mep4fddm-li_01,image,Grignano (PO) –  Chiesa di San Pietro,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/06/grignano-prato.jpg?w=300,"Grignano (frazione di Prato, PO ) – Chiesa di San Pietro a Grignano. Commemorazione di scampato pericolo. Terremoto/i di riferimento: 18 maggio 1895 , 6 giugno 1895 Testo: Giorno di lieta e indelebile memoria / sia per i…",,,,Fotografia: Beweb | Post: https://lapicidata.wordpress.com/2017/06/01/mep4fddm-li/,"Grignano (frazione di Prato, PO
) – Chiesa di San Pietro a Grignano.
Commemorazione di scampato pericolo.
Terremoto/i di riferimento:
18 maggio 1895
,
6 giugno 1895
Testo:
Giorno di lieta e indelebile memoria / sia per il popolo di Grignano / il XVI giugno MDCCCXCV / nel quale dopo CLXXXIV anni / veniva portato per mano sacerdotale / in solennissima processione di penitenza / per le contrade del paese / il veneratissimo e prodigioso simulacro / del CROCIFISSO / fra le preghiere e le lacrime / di un popolo immenso / rendente grazie per i tremendi flagelli / dalla divina clemenza a noi risparmiati / supplicante che l’ira divina si plachi / ai gemiti alle grida di un popolo / che invoca perdono e pietà. //
Trad: –
Bib.: -.
Note: La parola
popolo
è qui usata nell’antica accezione di
parrocchia,
con riferimento alla parrocchia di
San Pietro a Grignano
. Il Crocifisso  ricordato nell’epigrafe è una scultura lignea quattrocentesca che ogni cinque anni è al centro di una solenne festa di ringraziamento per lo scampato pericolo dai terremoti avvertiti nell’area tra il 18 maggio e il 7 agosto 1895.
Notizie sul terremoto del 18 maggio 1895 (Fiorentino)
qui
.
Fotografia: Beweb
.",,,
755,,lapicidata_lapicidata-wordpress-com-2017-05-15-ferrara-fe-chiesa-di-san_01,image,Ferrara (FE) – Chiesa di San Cristoforo alla Certosa,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/05/s_cristoforo_1570.jpg?w=300,Ferrara (FE) – Chiesa di San Cristoforo alla Certosa (arco trionfale). Commemorazione di restauro. Terremoto di riferimento: 17 novembre 1570 . Testo: Anno primo a terraemotu maximo / superato navali exercitu Turcarum / …,,,,Fotografia: archivio degli autori. | Post: https://lapicidata.wordpress.com/2017/05/15/ferrara-fe-chiesa-di-san-cristoforo-alla-certosa/,"Ferrara (FE) – Chiesa di San Cristoforo alla Certosa
(arco trionfale).
Commemorazione di restauro.
Terremoto di riferimento:
17 novembre 1570
.
Testo:
Anno primo a terraemotu maximo / superato navali exercitu Turcarum / Deo immortali summo ac divo Christophoro / templum restauravimus MDLXXI / regnante Alphonso Estense II duce Ferrariae quinto. //
Trad.:
Nel 1571, un anno dopo il grandissimo terremoto e dopo la vittoria sulla flotta dei Turchi, regnante Alfonso II d’Este quinto duca di Ferrara, abbiamo restaurato questa chiesa dedicata a Dio e a san Cristoforo.
Bib.: Philip Skippon, 1664.
An account of a journey made thro’ part of the Low-Countries, Germany,Italy and France
. In: A collection of voyages and travels…, second edition, volume VI (London 1746).
Fotografia: archivio degli autori.",,,
30013,,lapicidata_lapicidata-wordpress-com-2017-05-10-pietre-sa-san-felice-di-_01,image,"Pietre (Tramonti, SA) – Chiesa parrocchiale di San Felice di Tènna",,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/05/s_felice1.jpg?w=300,"Pietre (Tramonti, SA) – Chiesa parrocchiale di San Felice di Tènna. Terremoto/i di riferimento: 23 luglio 1930 (Irpinia) Testo: Pius XI Pont[ifex] M[aximus] / domum canonicam a fundamentis excitavit / et / una cum Gubern…",,,,"Fotografie © Parrocchia San Felice di Tenna (Pietre, Tramonti – SA). | Post: https://lapicidata.wordpress.com/2017/05/10/pietre-sa-san-felice-di-tenna/","Pietre (Tramonti, SA) – Chiesa parrocchiale di San Felice di Tènna.
Terremoto/i di riferimento:
23 luglio 1930
(Irpinia)
Testo:
Pius XI Pont[ifex] M[aximus] / domum canonicam a fundamentis excitavit / et / una cum Gubernio Nationali / templum incl[iti] Martyri Felici dicatum / ingenti terrae motu pene collapsum / Herculano Marini Archiep[iscopo] adxitente / flagitante Iosepho Adamo Parocho / munificentissime restauravit / a[nno] D[omini] MCMXXXII / Francisco Montesanto Civitatis Praeside.//
Trad.: Il sommo pontefice Pio XI ha costruito dalle fondamenta la canonica e – insieme al governo nazionale, con l’assistenza dell’arcivescovo Ercolano Marini, dietro preghiera del parroco Giuseppe Adamo –  ha restaurato con grandissima munificenza, nell’anno del Signore 1932, essendo podestà della città [di Tramonti] Francesco Montesanto, la chiesa dedicata all’illustre martire Felice, quasi crollata per un forte terremoto.
Bib.: CEI (2017). Le chiese delle diocesi italiane.
Chiesa di San Felice di Tènna.
Note: Nel corso della sua lunghissima storia questa chiesa è stata gravemente danneggiata dai terremoti del
1688
(Sannio), dopo il quale fu ricostruita
ex novo
in stile barocco, e dai terremoti irpini del
1930
e
1980
.
Ringraziamo il reverendo signor parroco di San Felice di Tenna per averci permesso di riprodurre le immagini.
Fotografie © Parrocchia San Felice di Tenna (Pietre, Tramonti – SA).",,,
30013,,lapicidata_lapicidata-wordpress-com-2017-05-10-pietre-sa-san-felice-di-_02,image,"Pietre (Tramonti, SA) – Chiesa parrocchiale di San Felice di Tènna (2)",,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/05/sanfelicetennasa.jpg?w=300,"Pietre (Tramonti, SA) – Chiesa parrocchiale di San Felice di Tènna. Terremoto/i di riferimento: 23 luglio 1930 (Irpinia) Testo: Pius XI Pont[ifex] M[aximus] / domum canonicam a fundamentis excitavit / et / una cum Gubern…",,,,"Fotografie © Parrocchia San Felice di Tenna (Pietre, Tramonti – SA). | Post: https://lapicidata.wordpress.com/2017/05/10/pietre-sa-san-felice-di-tenna/","Pietre (Tramonti, SA) – Chiesa parrocchiale di San Felice di Tènna.
Terremoto/i di riferimento:
23 luglio 1930
(Irpinia)
Testo:
Pius XI Pont[ifex] M[aximus] / domum canonicam a fundamentis excitavit / et / una cum Gubernio Nationali / templum incl[iti] Martyri Felici dicatum / ingenti terrae motu pene collapsum / Herculano Marini Archiep[iscopo] adxitente / flagitante Iosepho Adamo Parocho / munificentissime restauravit / a[nno] D[omini] MCMXXXII / Francisco Montesanto Civitatis Praeside.//
Trad.: Il sommo pontefice Pio XI ha costruito dalle fondamenta la canonica e – insieme al governo nazionale, con l’assistenza dell’arcivescovo Ercolano Marini, dietro preghiera del parroco Giuseppe Adamo –  ha restaurato con grandissima munificenza, nell’anno del Signore 1932, essendo podestà della città [di Tramonti] Francesco Montesanto, la chiesa dedicata all’illustre martire Felice, quasi crollata per un forte terremoto.
Bib.: CEI (2017). Le chiese delle diocesi italiane.
Chiesa di San Felice di Tènna.
Note: Nel corso della sua lunghissima storia questa chiesa è stata gravemente danneggiata dai terremoti del
1688
(Sannio), dopo il quale fu ricostruita
ex novo
in stile barocco, e dai terremoti irpini del
1930
e
1980
.
Ringraziamo il reverendo signor parroco di San Felice di Tenna per averci permesso di riprodurre le immagini.
Fotografie © Parrocchia San Felice di Tenna (Pietre, Tramonti – SA).",,,
4560,,lapicidata_lapicidata-wordpress-com-2017-04-06-tolmezzo-ud-chiesa-di-sa_01,image,Tolmezzo (UD) – Chiesa di Santa Caterina,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/04/s_caterina-tolmezzo.jpg?w=279,Tolmezzo (UD) – Chiesa di Santa Caterina (facciata). Commemorazione di ricostruzione. Terremoto/i di riferimento: 20 ottobre 1788 . Testo: D.[eo] O.[ptimo] M.[aximo] / Prisca divae Catharina aedes / terraemotu simul ever…,,,,Fotografia: M.S. Barbano | Post: https://lapicidata.wordpress.com/2017/04/06/tolmezzo-ud-chiesa-di-santa-caterina/,"Tolmezzo (UD) – Chiesa di Santa Caterina (facciata).
Commemorazione di ricostruzione.
Terremoto/i di riferimento:
20 ottobre 1788
.
Testo:
D.[eo] O.[ptimo] M.[aximo] / Prisca divae Catharina aedes / terraemotu simul eversa / fundamentis reparata / A.[nno] S.[alutis] MDCCXCV //
Trad.:
A Dio ottimo massimo. L’antica chiesa di santa Caterina, improvvisamente distrutta dal terremoto, è stata riparata dalle fondamenta nell’anno della salvezza 1795.
Bib.: P. Albini e M.S. Barbano,(1991).
Gruppo Nazionale per la Difesa dai Terremoti. Atti del Convegno, Pisa, 25-27 Giugno 1990
, vol. 2.
Note:L’iscrizione è connessa, anche se non vi è riferimento esplicito, al terremoto di Tolmezzo del 20 ottobre 1788, che provocò nella cittadina carnica gravi danni e circa trenta vittime.
Fotografia: M.S. Barbano
.",,,
4560,,lapicidata_lapicidata-wordpress-com-2017-04-06-tolmezzo-ud-chiesa-di-sa_02,image,Tolmezzo (UD) – Chiesa di Santa Caterina (2),,Lapicidata,https://upload.wikimedia.org/wikipedia/commons/2/2e/Tolmezzo_Hl.Katharina.jpg,Tolmezzo (UD) – Chiesa di Santa Caterina (facciata). Commemorazione di ricostruzione. Terremoto/i di riferimento: 20 ottobre 1788 . Testo: D.[eo] O.[ptimo] M.[aximo] / Prisca divae Catharina aedes / terraemotu simul ever…,,,,Fotografia: M.S. Barbano | Post: https://lapicidata.wordpress.com/2017/04/06/tolmezzo-ud-chiesa-di-santa-caterina/,"Tolmezzo (UD) – Chiesa di Santa Caterina (facciata).
Commemorazione di ricostruzione.
Terremoto/i di riferimento:
20 ottobre 1788
.
Testo:
D.[eo] O.[ptimo] M.[aximo] / Prisca divae Catharina aedes / terraemotu simul eversa / fundamentis reparata / A.[nno] S.[alutis] MDCCXCV //
Trad.:
A Dio ottimo massimo. L’antica chiesa di santa Caterina, improvvisamente distrutta dal terremoto, è stata riparata dalle fondamenta nell’anno della salvezza 1795.
Bib.: P. Albini e M.S. Barbano,(1991).
Gruppo Nazionale per la Difesa dai Terremoti. Atti del Convegno, Pisa, 25-27 Giugno 1990
, vol. 2.
Note:L’iscrizione è connessa, anche se non vi è riferimento esplicito, al terremoto di Tolmezzo del 20 ottobre 1788, che provocò nella cittadina carnica gravi danni e circa trenta vittime.
Fotografia: M.S. Barbano
.",,,
928,,lapicidata_lapicidata-wordpress-com-2017-04-04-torremaggiore-fg-chiesa-_01,image,Torremaggiore (FG) – Chiesa matrice di San Nicola,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/04/torremaggiore_1627.jpg?w=300,"Torremaggiore (FG) – Chiesa matrice di San Nicola (facciata, sopra la porta laterale destra). Commemorazione di ricostruzione. Terremoto di riferimento: 30 luglio 1627. Testo: Mille sexcentum viginti / iungito septem / i…",,,,Fotografia: Matteo Zifaro. | Post: https://lapicidata.wordpress.com/2017/04/04/torremaggiore-fg-chiesa-matrice-di-san-nicola/,"Torremaggiore (FG) – Chiesa matrice di San Nicola (facciata, sopra la porta laterale destra).
Commemorazione di ricostruzione.
Terremoto di riferimento:
30 luglio 1627.
Testo:
Mille sexcentum viginti / iungito septem / insolitis terraemotibus / ecce ruit / templum cum Turrimaiori / postea structum / exiguis populi sumptibus / atque fuit 1631 //
Trad.:
Nel 1627 ecco che  insieme a Torremaggiore, crollò per insoliti terremoti la chiesa, poi ricostruita con i modesti mezzi della popolazione e ciò avvenne nel 1631.
Bib.: M. Zifaro,
Libretto guida alla chiesa matrice di San Nicola
, Archeoclub Torremaggiore, s.d.
Note: -.
Fotografia: Matteo Zifaro.",,,
929,,lapicidata_lapicidata-wordpress-com-2017-04-04-torremaggiore-fg-chiesa-_01,image,Torremaggiore (FG) – Chiesa matrice di San Nicola,,Lapicidata,https://lapicidata.wordpress.com/wp-content/uploads/2017/04/torremaggiore_1627.jpg?w=300,"Torremaggiore (FG) – Chiesa matrice di San Nicola (facciata, sopra la porta laterale destra). Commemorazione di ricostruzione. Terremoto di riferimento: 30 luglio 1627. Testo: Mille sexcentum viginti / iungito septem / i…",,,,Fotografia: Matteo Zifaro. | Post: https://lapicidata.wordpress.com/2017/04/04/torremaggiore-fg-chiesa-matrice-di-san-nicola/,"Torremaggiore (FG) – Chiesa matrice di San Nicola (facciata, sopra la porta laterale destra).
Commemorazione di ricostruzione.
Terremoto di riferimento:
30 luglio 1627.
Testo:
Mille sexcentum viginti / iungito septem / insolitis terraemotibus / ecce ruit / templum cum Turrimaiori / postea structum / exiguis populi sumptibus / atque fuit 1631 //
Trad.:
Nel 1627 ecco che  insieme a Torremaggiore, crollò per insoliti terremoti la chiesa, poi ricostruita con i modesti mezzi della popolazione e ciò avvenne nel 1631.
Bib.: M. Zifaro,
Libretto guida alla chiesa matrice di San Nicola
, Archeoclub Torremaggiore, s.d.
Note: -.
Fotografia: Matteo Zifaro.",,,
